Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.44,5.9,5.2,5.4,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6.8,6.8,8.0,7.8,3.6,-38.114999999999995,-51.53,-313.5,8.55,8.85,8.6,-0.263568158,-1.3070359,-3.135011026,-18.21977419
25.2,48.4,37.6,55.0,15.0,-38.114999999999995,-51.53,-313.53,6.2,7.5,6.2,-0.277440166,-1.375827263,-3.300011606,-19.17870968
1.8,18.1,10.2,16.4,7.6,-38.114999999999995,-51.53,-313.49,7.45,6.4,6.3,-0.277440166,-1.375827263,-3.300011606,-19.17870968
0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-313.45,7.85,5.6,5.85,-0.277440166,-1.375827263,-3.300011606,-19.17870968
0.0,0.2,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.47,5.15,4.1,4.1,-0.277440166,-1.375827263,-3.300011606,-19.17870968
15.0,20.0,29.4,23.4,9.8,-38.114999999999995,-51.53,-313.48,8.85,8.95,8.45,-0.277440166,-1.375827263,-3.300011606,-19.17870968
1.8,3.2,2.8,3.6,3.8,-38.114999999999995,-51.53,-313.52,5.85,5.15,5.05,-0.277440166,-1.375827263,-3.300011606,-19.17870968
11.2,8.6,6.2,8.4,1.4,-38.114999999999995,-51.53,-313.54,3.3,4.45,2.95,-0.263568158,-1.3070359,-3.135011026,-18.21977419
17.8,27.6,20.6,29.4,21.0,-38.114999999999995,-51.53,-313.48,3.35,3.25,3.55,-0.277440166,-1.375827263,-3.300011606,-19.17870968
22.4,6.8,14.4,16.6,8.8,-38.114999999999995,-51.53,-313.42,2.6,2.8,2.15,-0.277440166,-1.375827263,-3.300011606,-19.17870968
102.0,6.4,98.0,52.0,5.4,-38.114999999999995,-51.53,-313.34,-1.25,1.8,-1.2,-0.277440166,-1.375827263,-3.300011606,-19.17870968
0.0,1.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.33,-0.45,0.75,0.45,-0.277440166,-1.375827263,-3.300011606,-19.17870968
0.0,14.2,0.0,138.0,0.0,-38.114999999999995,-51.53,-313.37,0.65,1.7,1.25,-0.277440166,-1.375827263,-3.300011606,-19.17870968
0.0,0.0,0.0,66.0,1.0,-38.114999999999995,-51.53,-313.34,2.65,2.3,1.95,-0.277440166,-1.375827263,-3.300011606,-19.17870968
0.0,0.0,2.0,26.0,0.2,-38.114999999999995,-51.53,-313.3,3.15,2.8,2.45,-0.263568158,-1.3070359,-3.135011026,-18.21977419
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.25,5.35,4.7,5.5,-0.277440166,-1.375827263,-3.300011606,-19.17870968
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.19,7.15,5.65,5.9,-0.277440166,-1.375827263,-3.300011606,-19.17870968
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.18,6.35,5.8,5.1,-0.277440166,-1.375827263,-3.300011606,-19.17870968
0.0,0.4,2.0,14.0,0.2,-38.114999999999995,-51.53,-313.19,9.5,9.35,8.65,-0.277440166,-1.375827263,-3.300011606,-19.17870968
0.0,0.2,2.0,2.0,0.2,-38.114999999999995,-51.53,-313.2,10.85,10.05,10.0,-0.277440166,-1.375827263,-3.300011606,-19.17870968
28.0,14.0,62.0,128.0,4.6,-38.114999999999995,-51.53,-313.28,5.9,5.45,5.6,-0.277440166,-1.375827263,-3.300011606,-19.17870968
14.0,17.8,6.8,19.6,5.2,-38.114999999999995,-51.53,-313.23,7.0,7.2,6.35,-0.251116667,-0.150514943,-3.530877391,-18.61784667
0.0,0.6,0.0,0.6,2.6,-38.114999999999995,-51.53,-313.13,7.1,5.35,5.95,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.2,0.0,0.0,-38.114999999999995,-51.53,-313.12,8.9,8.9,8.5,-0.264333333,-0.158436782,-3.716713043,-19.59773333
5.2,6.8,9.6,7.8,2.8,-38.114999999999995,-51.53,-313.13,8.3,8.45,7.65,-0.264333333,-0.158436782,-3.716713043,-19.59773333
16.8,25.2,16.4,26.6,9.0,-38.114999999999995,-51.53,-313.15,9.2,8.95,8.05,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.2,0.2,-38.114999999999995,-51.53,-313.11,10.8,9.85,9.8,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.12,11.7,9.75,9.9,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.14,13.65,12.65,11.8,-0.251116667,-0.150514943,-3.530877391,-18.61784667
11.0,8.8,8.8,9.2,4.2,-38.114999999999995,-51.53,-313.21,9.05,7.9,8.55,-0.264333333,-0.158436782,-3.716713043,-19.59773333
7.0,25.0,10.0,27.6,6.4,-38.114999999999995,-51.53,-313.16,8.95,8.25,8.35,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.4,0.4,0.4,0.4,0.6,-38.114999999999995,-51.53,-313.19,9.0,8.0,8.4,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.2,1.0,0.8,1.4,1.2,-38.114999999999995,-51.53,-313.18,9.65,9.8,8.35,-0.264333333,-0.158436782,-3.716713043,-19.59773333
10.2,15.4,7.0,16.8,2.8,-38.114999999999995,-51.53,-313.11,10.1,9.35,9.6,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.2,0.2,0.0,0.0,-38.114999999999995,-51.53,-313.07,12.45,11.35,11.2,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.13,13.9,13.05,12.3,-0.251116667,-0.150514943,-3.530877391,-18.61784667
0.0,0.0,0.0,0.0,0.6,-38.114999999999995,-51.53,-313.1,13.75,12.8,12.45,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.02,13.95,12.7,12.8,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.2,0.2,0.6,0.2,1.2,-38.114999999999995,-51.53,-312.96,12.95,14.25,12.65,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.2,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.95,14.55,13.75,14.4,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.98,16.5,14.95,15.2,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.0,17.15,15.5,15.05,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.2,0.0,0.0,-38.114999999999995,-51.53,-313.01,17.3,14.85,15.35,-0.251116667,-0.150514943,-3.530877391,-18.61784667
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.0,16.9,15.5,15.1,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.0,17.1,13.75,14.7,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.01,16.2,13.85,14.45,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.04,15.15,13.35,14.65,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.05,16.8,14.6,15.3,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.04,17.95,15.15,16.15,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.05,17.8,16.15,18.05,-0.251116667,-0.150514943,-3.530877391,-18.61784667
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.05,11.8,12.3,12.0,-0.264333333,-0.158436782,-3.716713043,-19.59773333
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.06,8.6,8.5,7.7,-0.28875576,-1.790391705,-3.872880979,-18.91226847
26.2,19.2,22.2,19.4,11.6,-38.114999999999995,-51.53,-313.12,11.7,12.65,12.3,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.2,0.6,0.4,0.6,0.6,-38.114999999999995,-51.53,-313.16,12.15,12.65,11.95,-0.28875576,-1.790391705,-3.872880979,-18.91226847
7.8,10.4,10.0,12.0,9.4,-38.114999999999995,-51.53,-313.1,12.8,13.55,12.6,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6.6,23.3,16.6,19.6,5.8,-38.114999999999995,-51.53,-313.03,13.65,13.2,13.85,-0.28875576,-1.790391705,-3.872880979,-18.91226847
10.4,11.0,23.6,14.2,8.4,-38.114999999999995,-51.53,-313.01,14.3,13.05,13.4,-0.274317972,-1.70087212,-3.67923693,-17.96665505
1.0,0.0,0.2,0.4,0.6,-38.114999999999995,-51.53,-313.02,16.0,15.0,15.1,-0.28875576,-1.790391705,-3.872880979,-18.91226847
25.6,28.3,23.0,29.2,12.6,-38.114999999999995,-51.53,-313.07,14.7,13.65,14.35,-0.28875576,-1.790391705,-3.872880979,-18.91226847
3.6,40.9,26.0,62.0,10.8,-38.114999999999995,-51.53,-313.09,13.55,11.95,13.25,-0.28875576,-1.790391705,-3.872880979,-18.91226847
2.0,6.3,25.8,12.0,1.4,-38.114999999999995,-51.53,-313.05,12.85,12.5,12.45,-0.28875576,-1.790391705,-3.872880979,-18.91226847
10.0,8.0,17.0,10.0,1.6,-38.114999999999995,-51.53,-313.0,13.75,14.05,13.5,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.0,10.5,0.0,16.4,0.0,-38.114999999999995,-51.53,-313.0,14.15,14.45,13.6,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.0,2.6,0.0,1.8,0.6,-38.114999999999995,-51.53,-313.03,14.4,13.2,13.2,-0.274317972,-1.70087212,-3.67923693,-17.96665505
16.0,13.4,18.8,14.2,8.4,-38.114999999999995,-51.53,-313.04,10.45,9.7,9.55,-0.28875576,-1.790391705,-3.872880979,-18.91226847
2.6,3.8,8.6,3.8,4.6,-38.114999999999995,-51.53,-313.04,8.65,8.8,7.65,-0.28875576,-1.790391705,-3.872880979,-18.91226847
5.2,0.6,1.2,1.6,1.0,-38.114999999999995,-51.53,-313.0,9.7,9.7,9.3,-0.28875576,-1.790391705,-3.872880979,-18.91226847
1.4,3.2,7.4,4.2,3.4,-38.114999999999995,-51.53,-312.98,10.35,9.45,9.9,-0.28875576,-1.790391705,-3.872880979,-18.91226847
2.4,2.4,4.8,2.4,2.4,-38.114999999999995,-51.53,-312.97,13.65,12.0,12.9,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.0,0.0,0.0,0.2,0.0,-38.114999999999995,-51.53,-312.97,15.55,13.05,13.8,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.97,15.45,13.9,14.65,-0.274317972,-1.70087212,-3.67923693,-17.96665505
13.2,1.2,12.0,2.8,2.6,-38.114999999999995,-51.53,-312.98,16.15,14.65,15.1,-0.28875576,-1.790391705,-3.872880979,-18.91226847
20.4,26.1,26.2,22.8,9.4,-38.114999999999995,-51.53,-312.97,14.35,12.95,13.35,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.2,0.0,0.2,0.0,0.2,-38.114999999999995,-51.53,-312.95,15.35,13.95,14.65,-0.28875576,-1.790391705,-3.872880979,-18.91226847
12.6,0.4,2.2,0.8,1.8,-38.114999999999995,-51.53,-312.92,16.05,15.45,15.15,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.0,0.0,0.2,0.0,0.0,-38.114999999999995,-51.53,-312.92,18.2,16.55,16.5,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.89,19.8,18.1,18.7,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.0,0.0,0.0,0.2,0.2,-38.114999999999995,-51.53,-312.88,19.8,17.6,18.7,-0.274317972,-1.70087212,-3.67923693,-17.96665505
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.88,19.05,16.75,17.55,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.0,0.6,0.4,0.4,0.4,-38.114999999999995,-51.53,-312.9,19.65,18.4,18.55,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.0,0.0,0.4,0.4,0.2,-38.114999999999995,-51.53,-312.91,20.15,18.05,19.15,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.2,2.6,1.4,1.0,1.0,-38.114999999999995,-51.53,-312.89,17.85,16.55,17.45,-0.28875576,-1.790391705,-3.872880979,-18.91226847
0.0,0.0,0.6,0.4,0.0,-38.114999999999995,-51.53,-312.88,16.9,16.45,16.25,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.87,17.85,16.85,16.35,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.88,19.65,17.15,17.85,-0.297442361,-2.157908621,-4.142221667,-18.49860056
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.93,18.6,17.25,17.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.94,17.05,16.2,16.1,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.2,0.2,-38.114999999999995,-51.53,-312.9,16.55,15.25,16.0,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.89,18.7,17.6,17.85,-0.313097222,-2.271482759,-4.360233333,-19.47221111
9.6,16.1,11.2,19.0,7.6,-38.114999999999995,-51.53,-312.92,16.75,15.15,15.7,-0.313097222,-2.271482759,-4.360233333,-19.47221111
20.0,2.0,33.6,7.4,9.2,-38.114999999999995,-51.53,-312.9,16.0,16.6,15.55,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.89,19.4,18.25,18.4,-0.297442361,-2.157908621,-4.142221667,-18.49860056
0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.9,21.35,18.7,19.95,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.93,19.1,16.5,17.95,-0.313097222,-2.271482759,-4.360233333,-19.47221111
12.2,18.1,17.2,20.0,8.4,-38.114999999999995,-51.53,-312.95,15.05,14.2,14.25,-0.313097222,-2.271482759,-4.360233333,-19.47221111
9.2,12.9,18.4,16.4,8.8,-38.114999999999995,-51.53,-312.95,16.75,16.4,16.3,-0.313097222,-2.271482759,-4.360233333,-19.47221111
10.6,0.0,6.0,0.0,4.4,-38.114999999999995,-51.53,-312.92,15.55,14.85,15.45,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.2,0.2,0.4,-38.114999999999995,-51.53,-312.89,17.1,15.9,16.7,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.87,19.2,17.8,18.25,-0.297442361,-2.157908621,-4.142221667,-18.49860056
0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.85,19.8,19.0,18.95,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.2,0.0,0.0,-38.114999999999995,-51.53,-312.83,19.5,19.95,19.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.81,20.55,18.75,19.55,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.2,12.9,6.6,7.8,6.6,-38.114999999999995,-51.53,-312.83,19.95,18.5,19.35,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.4,1.2,1.4,0.4,-38.114999999999995,-51.53,-312.86,20.45,17.6,18.55,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.85,16.4,14.95,15.75,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.85,16.7,14.7,14.85,-0.297442361,-2.157908621,-4.142221667,-18.49860056
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.86,16.2,15.15,16.0,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.6,5.4,1.2,7.6,4.8,-38.114999999999995,-51.53,-312.85,14.75,14.25,14.9,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.86,16.6,15.95,16.8,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.4,0.0,0.0,-38.114999999999995,-51.53,-312.89,17.65,16.25,16.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.2,0.0,0.0,-38.114999999999995,-51.53,-312.88,18.1,16.9,17.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.87,22.35,20.4,21.0,-0.313097222,-2.271482759,-4.360233333,-19.47221111
0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.86,22.1,19.4,20.7,-0.284325806,-2.645890968,-4.299541012,-17.09802289
0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.85,21.4,19.55,19.95,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.84,21.3,19.8,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.2,0.2,0.4,-39.48,-52.71,-312.83,21.8,20.4,20.7,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.84,21.7,18.9,19.65,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.2,0.0,0.0,-39.48,-52.71,-312.86,20.9,20.85,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.2,0.0,-39.49,-52.71,-312.85,20.45,19.05,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
1.4,3.8,0.6,2.6,1.4,-39.49,-52.71,-312.85,20.75,19.65,19.2,-0.284325806,-2.645890968,-4.299541012,-17.09802289
0.0,0.0,0.0,0.0,0.4,-39.49,-52.72,-312.85,20.45,19.35,19.35,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.49,-52.72,-312.87,21.65,18.95,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.49,-52.72,-312.89,21.05,19.9,19.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.49,-52.72,-312.87,20.8,19.5,19.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.85,21.65,19.75,20.35,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.86,23.85,20.95,21.55,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.88,23.8,21.05,22.5,-0.284325806,-2.645890968,-4.299541012,-17.09802289
0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.9,20.65,19.0,19.8,-0.299290323,-2.785148387,-4.525832644,-17.99791883
45.6,32.8,54.2,35.2,11.0,-39.49,-52.72,-312.93,19.0,19.65,19.1,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,2.0,0.0,1.4,1.2,-39.49,-52.72,-312.89,22.55,19.85,20.65,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.9,22.65,19.75,20.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.91,23.15,20.05,20.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.93,21.35,19.3,19.4,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.2,0.2,0.4,-39.5,-52.72,-312.95,21.4,19.5,19.2,-0.284325806,-2.645890968,-4.299541012,-17.09802289
0.4,0.8,1.0,0.8,1.4,-39.5,-52.73,-312.96,18.75,19.0,18.45,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.2,0.0,0.0,0.0,0.2,-39.51,-52.73,-312.94,21.8,20.0,21.6,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.51,-52.73,-312.95,23.4,21.55,21.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.6,0.0,0.0,0.0,-39.51,-52.73,-312.95,22.9,20.8,21.45,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,3.1,0.0,4.0,1.4,-39.51,-52.73,-312.95,22.8,20.7,20.65,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.51,-52.73,-312.96,22.55,21.15,20.8,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.52,-52.73,-312.95,23.25,22.35,22.95,-0.284325806,-2.645890968,-4.299541012,-17.09802289
0.0,0.0,0.0,0.0,0.2,-39.52,-52.74,-312.95,25.7,23.5,24.15,-0.299290323,-2.785148387,-4.525832644,-17.99791883
2.2,0.0,0.0,0.0,0.0,-39.52,-52.74,-312.95,25.4,23.35,23.95,-0.299290323,-2.785148387,-4.525832644,-17.99791883
0.0,0.0,0.0,0.0,0.0,-39.52,-52.74,-312.95,26.1,23.8,24.0,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.0,0.0,0.0,-39.52,-52.74,-312.95,26.15,23.55,23.95,0.0,0.0,-4.480930038,-18.69546306
0.0,0.4,0.0,0.0,0.6,-39.52,-52.74,-312.98,22.75,21.75,22.25,0.0,0.0,-4.480930038,-18.69546306
0.4,0.0,3.8,0.0,1.0,-39.53,-52.74,-312.99,24.1,22.0,22.85,0.0,0.0,-4.480930038,-18.69546306
11.4,4.0,1.4,2.8,3.0,-39.53,-52.74,-312.99,24.2,22.5,22.85,0.0,0.0,-4.256883536,-17.76068991
0.0,0.0,0.0,0.2,0.2,-39.53,-52.74,-312.99,24.75,22.5,23.35,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.0,0.0,0.0,-39.53,-52.74,-313.0,23.95,21.85,22.15,0.0,0.0,-4.480930038,-18.69546306
1.8,15.5,0.4,7.6,7.2,-39.53,-52.74,-313.01,21.55,20.95,21.35,0.0,0.0,-4.480930038,-18.69546306
0.0,48.1,2.6,53.6,10.6,-39.53,-52.74,-313.0,22.05,21.0,20.7,0.0,0.0,-4.480930038,-18.69546306
24.4,1.6,20.4,2.8,0.4,-39.53,-52.74,-312.99,22.95,20.3,21.55,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.0,0.0,0.0,-39.53,-51.53,-313.0,23.2,21.7,22.15,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.0,0.0,0.0,-39.53,-51.53,-313.03,23.05,20.75,21.5,0.0,0.0,-4.256883536,-17.76068991
0.0,0.0,0.0,0.0,0.0,-39.53,-51.53,-313.06,21.1,18.7,19.45,0.0,0.0,-4.480930038,-18.69546306
4.4,41.4,38.8,53.2,11.4,-39.53,-51.53,-313.09,18.9,19.45,19.0,0.0,0.0,-4.480930038,-18.69546306
24.6,35.4,27.8,37.0,2.8247876061968884,-39.52,-51.53,-313.09,19.2,18.5,18.6,0.0,0.0,-4.480930038,-18.69546306
0.0,5.0,1.8,5.4,2.8247876061968884,-39.53,-51.53,-313.08,20.85,19.7,20.45,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.0,0.0,0.0,-39.53,-51.53,-313.08,21.3,19.45,20.25,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.2,0.0,0.0,-39.54,-51.53,-313.08,21.2,19.25,19.55,0.0,0.0,-4.480930038,-18.69546306
0.6,0.6,4.6,1.6,0.2,-39.53,-51.53,-313.08,21.9,20.1,21.05,0.0,0.0,-4.256883536,-17.76068991
25.0,10.2,19.6,16.4,14.6,-39.53,-51.53,-313.1,22.25,21.2,20.85,0.0,0.0,-4.480930038,-18.69546306
3.4,0.0,9.4,0.2,1.0,-39.53,-51.53,-313.11,23.05,21.05,21.35,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.8,0.0,0.0,-39.53,-51.53,-313.11,23.0,20.7,20.95,0.0,0.0,-4.480930038,-18.69546306
0.4,0.4,9.0,2.4,1.4,-39.53,-52.75,-313.13,23.0,20.45,20.75,0.0,0.0,-4.480930038,-18.69546306
34.4,0.2,5.6,0.0,1.0,-39.53,-52.75,-313.16,22.2,19.3,20.1,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.0,0.8,0.0,-39.54,-52.75,-313.19,20.9,19.2,18.9,0.0,0.0,-4.480930038,-18.69546306
0.0,0.2,0.6,0.6,0.4,-39.54,-52.75,-313.21,15.4,15.65,15.5,0.0,0.0,-4.256883536,-17.76068991
0.0,0.2,0.0,0.6,0.4,-39.54,-52.75,-313.17,14.95,14.85,15.2,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.0,0.0,0.0,-39.54,-52.75,-313.15,19.05,17.4,18.5,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.0,0.0,0.0,-39.54,-52.75,-313.15,20.8,18.0,19.1,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.0,0.0,0.0,-39.55,-52.76,-313.16,21.0,18.55,18.95,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.0,0.0,0.0,-39.55,-52.76,-313.18,19.35,19.1,17.65,0.0,0.0,-4.480930038,-18.69546306
0.0,0.0,0.0,0.4,0.4,-39.55,-52.76,-313.21,16.5,17.35,15.6,-0.306254902,-2.740745098,-5.052939221,-19.241
0.0,16.1,4.0,20.0,7.8,-39.55,-52.76,-313.21,15.05,14.95,14.5,-0.290942157,-2.603707843,-4.80029226,-18.27895
0.2,2.2,0.8,2.4,1.0,-39.55,-52.76,-313.22,16.0,14.75,14.75,-0.306254902,-2.740745098,-5.052939221,-19.241
0.6,0.6,3.2,0.2,0.4,-39.55,-52.76,-313.22,17.85,16.4,16.2,-0.306254902,-2.740745098,-5.052939221,-19.241
