,Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
3516,29/10/2015,28.2,-23.1,-22.72,14.6,14.5,-25365.312,3.0
3517,30/10/2015,0.0,-23.24,-22.86,14.9,14.1,-26551.584,2.8
3518,31/10/2015,0.0,-23.47,-22.97,15.1,14.7,-28470.528,2.8
3519,01/11/2015,0.0,-23.5,-23.06,14.7,14.5,-28653.696,2.8
3520,02/11/2015,0.0,-23.54,-23.04,12.1,13.9,-29211.84,2.7
3521,03/11/2015,0.0,-23.43,-23.04,11.1,11.3,-27593.568,2.7
3522,04/11/2015,0.0,-23.25,-22.94,14.5,14.1,-25838.784,2.7
3523,05/11/2015,0.0,-23.27,-22.91,15.3,14.9,-25440.48,2.7
3524,06/11/2015,0.2,-23.35,-22.97,12.7,12.7,-25589.952,2.7
3525,07/11/2015,0.4,-23.4,-23.01,11.4,12.2,-26523.072,2.7
3526,08/11/2015,0.0,-23.42,-23.06,12.5,12.2,-26512.704,2.7
3527,09/11/2015,0.0,-23.37,-23.02,11.4,11.7,-25646.976,2.7
3528,10/11/2015,0.0,-23.4,-23.02,12.3,11.9,-26390.016,2.7
3529,11/11/2015,0.0,-23.42,-23.05,11.1,11.1,-26626.752,2.7
3530,12/11/2015,0.0,-23.4,-23.05,11.7,11.6,-26093.664,2.7
3531,13/11/2015,0.2,-23.44,-23.1,8.4,8.7,-26449.632,2.7
3532,14/11/2015,0.0,-23.44,-23.09,12.7,12.5,-26415.936,2.7
3533,15/11/2015,0.0,-23.34,-23.03,11.8,11.8,-25055.136,2.7
3534,16/11/2015,0.0,-23.42,-23.01,11.6,12.2,-26618.112,2.6
3535,17/11/2015,0.0,-23.49,-23.11,9.9,9.7,-25822.368,2.7
3536,18/11/2015,0.0,-23.34,-23.05,12.9,12.6,-25022.304,2.6
3537,19/11/2015,0.0,-23.48,-23.13,9.0,9.1,-25910.496,2.6
3538,20/11/2015,0.0,-23.44,-23.04,13.9,13.6,-26218.08,2.6
3539,21/11/2015,36.2,-23.31,-22.9,13.7,13.6,-27032.832,2.9
3540,22/11/2015,1.8,-23.73,-23.15,6.3,6.1,-27218.592,3.0
3541,23/11/2015,7.4,-23.59,-23.25,5.4,5.3,-25168.32,2.8
3542,24/11/2015,0.0,-23.5,-23.21,7.3,8.0,-25418.016,2.9
3543,25/11/2015,0.8,-23.35,-23.05,4.4,5.7,-24289.632,2.8
3544,26/11/2015,0.6,-23.27,-23.0,6.1,5.9,-23662.368,2.8
3545,27/11/2015,0.8,-23.43,-23.11,6.9,6.3,-25052.544,3.0
3546,28/11/2015,0.0,-23.59,-23.21,5.1,5.3,-27708.48,3.0
3547,29/11/2015,0.0,-23.61,-23.32,5.2,5.0,-26766.72,2.9
3548,30/11/2015,0.0,-23.6,-23.32,6.7,6.5,-26651.808,2.9
3549,01/12/2015,0.0,-23.58,-23.3,9.2,9.0,-26329.536,2.9
3550,02/12/2015,0.2,-23.57,-23.32,4.8,4.6,-25599.456,2.8
3551,03/12/2015,0.2,-23.52,-23.3,5.3,5.4,-25075.872,2.8
3552,04/12/2015,0.0,-23.63,-23.3,9.3,9.5,-27159.84,2.8
3553,05/12/2015,0.0,-23.71,-23.38,7.7,8.1,-27530.496,2.8
3554,06/12/2015,0.0,-23.66,-23.36,8.0,7.8,-26197.344,2.8
3555,07/12/2015,0.0,-23.71,-23.37,6.5,6.8,-26690.688,2.8
3556,08/12/2015,0.0,-23.64,-23.35,7.4,7.4,-25195.968,2.8
3557,09/12/2015,0.2,-23.65,-23.33,7.7,7.7,-26767.584,2.8
3558,10/12/2015,0.0,-23.69,-23.38,8.4,7.7,-26514.432,2.7
3559,11/12/2015,0.0,-23.71,-23.37,4.3,4.2,-26588.736,2.7
3560,12/12/2015,0.0,-23.73,-23.42,5.5,5.4,-27894.24,2.7
3561,13/12/2015,0.0,-23.68,-23.38,6.7,6.8,-26847.936,2.7
3562,14/12/2015,0.0,-23.71,-23.43,3.4,3.9,-27498.528,2.7
3563,15/12/2015,0.2,-23.8,-23.5,2.9,3.2,-27381.024,2.7
3564,16/12/2015,0.0,-23.79,-23.49,6.5,7.6,-27420.768,2.7
3565,17/12/2015,0.2,-23.79,-23.52,3.7,4.2,-27358.56,2.7
3566,18/12/2015,0.0,-23.78,-23.51,4.1,4.2,-28103.328,2.7
3567,19/12/2015,0.0,-23.61,-23.39,7.7,7.8,-27923.616,2.7
3568,20/12/2015,0.4,-23.56,-23.41,5.4,4.7,-26624.16,2.7
3569,21/12/2015,0.2,-23.59,-23.41,3.1,2.3,-26550.72,2.7
3570,22/12/2015,0.0,-23.62,-23.46,6.1,5.9,-28396.224,2.7
3571,23/12/2015,0.2,-23.64,-23.47,4.9,5.0,-28440.288,2.7
3572,24/12/2015,1.8,-23.69,-23.48,5.6,5.7,-28899.072,2.7
3573,25/12/2015,0.2,-23.63,-23.49,7.0,7.2,-27603.072,2.7
3574,26/12/2015,0.4,-23.64,-23.47,3.4,2.9,-26576.64,2.7
3575,27/12/2015,0.4,-23.6,-23.47,1.3,1.0,-27070.848,2.7
3576,28/12/2015,0.2,-23.67,-23.49,0.4,0.3,-27610.848,2.7
3577,29/12/2015,0.2,-23.68,-23.5,1.7,1.4,-28731.456,2.7
3578,30/12/2015,0.2,-23.75,-23.54,2.9,3.6,-26685.504,2.7
3579,31/12/2015,0.2,-23.71,-23.56,3.6,6.0,-29775.168,2.7
3580,01/01/2016,0.0,-23.69,-23.56,5.1,5.2,-27325.728,2.6
3581,02/01/2016,3.6,-23.66,-23.47,6.4,6.1,-27449.28,2.7
3582,03/01/2016,12.4,-23.5,-23.39,7.3,7.1,-26686.368,3.1
3583,04/01/2016,10.6,-23.7,-23.45,7.2,6.8,-30186.432,3.1
3584,05/01/2016,0.2,-23.69,-23.51,9.0,8.7,-28817.856,3.1
3585,06/01/2016,4.2,-23.68,-23.52,6.0,5.9,-26407.296,3.1
3586,07/01/2016,0.6,-23.72,-23.56,5.8,5.4,-26738.208,3.1
3587,08/01/2016,0.2,-23.71,-23.57,11.6,11.2,-27611.712,3.0
3588,09/01/2016,0.0,-23.77,-23.58,14.6,14.5,-28232.064,3.0
3589,10/01/2016,6.2,-23.78,-23.62,14.1,13.9,-28372.896,3.0
3590,11/01/2016,8.4,-23.8,-23.62,14.1,13.9,-29013.12,2.9
3591,12/01/2016,0.4,-23.86,-23.67,10.6,10.7,-29223.936,3.1
3592,13/01/2016,0.2,-23.94,-23.77,7.5,7.5,-28963.872,3.0
3593,14/01/2016,9.8,-23.9,-23.75,4.3,4.1,-26678.592,3.0
3594,15/01/2016,8.6,-23.95,-23.72,8.0,7.8,-28759.104,3.4
3595,16/01/2016,0.0,-24.07,-23.8,4.2,4.6,-28937.952,3.2
3596,17/01/2016,0.0,-23.99,-23.81,2.2,2.3,-26341.632,3.0
3597,18/01/2016,0.0,-24.01,-23.87,-0.3,-0.2,-26904.096,3.0
3598,19/01/2016,0.0,-24.04,-23.83,-0.7,0.2,-27490.752,2.9
3599,20/01/2016,0.0,-24.06,-23.89,-0.2,0.2,-28229.472,2.9
3600,21/01/2016,0.2,-24.07,-23.9,4.4,5.0,-28629.504,2.9
3601,22/01/2016,0.2,-24.14,-24.01,2.1,3.2,-28415.232,2.8
3602,23/01/2016,0.2,-24.24,-24.05,0.4,0.8,-28496.448,2.8
3603,24/01/2016,0.2,-24.22,-24.08,0.3,1.0,-28143.936,2.8
3604,25/01/2016,0.0,-24.23,-24.07,1.1,1.3,-28432.512,2.8
3605,26/01/2016,0.0,-24.15,-24.02,7.6,7.2,-28365.12,2.8
3606,27/01/2016,0.0,-24.1,-23.98,9.2,8.9,-28362.528,2.8
3607,28/01/2016,0.0,-24.11,-23.98,11.2,10.5,-28213.056,2.8
3608,29/01/2016,0.0,-24.14,-24.01,9.7,9.3,-27943.488,2.8
3609,30/01/2016,0.0,-24.15,-23.99,9.5,9.5,-28785.024,2.8
3610,31/01/2016,0.0,-24.06,-23.9,12.0,12.0,-27200.448,2.8
3611,01/02/2016,0.0,-24.08,-23.91,12.8,12.5,-27733.536,2.8
3612,02/02/2016,0.0,-24.18,-24.0,11.1,10.6,-28026.432,2.8
3613,03/02/2016,0.2,-24.13,-24.01,12.4,12.2,-27475.2,2.8
3614,04/02/2016,0.2,-24.38,-24.1,7.1,6.9,-27360.288,2.7
3615,05/02/2016,0.0,-24.49,-24.19,4.4,4.3,-28138.752,2.7
3616,06/02/2016,0.0,-24.53,-24.26,5.5,5.1,-28465.344,2.7
3617,07/02/2016,0.0,-24.45,-24.15,9.7,9.3,-27768.096,2.7
3618,08/02/2016,0.2,-24.37,-24.14,11.6,11.3,-27137.376,2.7
3619,09/02/2016,1.0,-24.38,-24.1,12.3,12.1,-26428.032,2.7
3620,10/02/2016,7.6,-24.45,-24.1,8.8,8.7,-28556.928,3.0
3621,11/02/2016,1.8,-24.38,-24.17,7.8,7.5,-26912.736,3.0
3622,12/02/2016,3.0,-24.24,-24.06,10.0,9.6,-24909.12,2.9
3623,13/02/2016,1.2,-24.28,-24.02,11.5,11.5,-25704.0,3.3
3624,14/02/2016,12.6,-24.29,-24.04,12.5,12.5,-25125.12,3.4
3625,15/02/2016,17.4,-24.5,-24.16,10.9,10.6,-26134.272,3.5
3626,16/02/2016,1.6,-24.47,-24.27,9.5,10.4,-25636.608,3.5
3627,17/02/2016,1.2,-24.38,-24.23,10.4,10.2,-25413.696,3.3
3628,18/02/2016,0.0,-24.24,-24.15,9.5,9.6,-22010.4,3.2
3629,19/02/2016,0.0,-24.43,-24.22,9.2,9.2,-25583.904,3.1
3630,20/02/2016,3.4,-24.47,-24.26,8.1,7.8,-24604.992,3.0
3631,21/02/2016,0.0,-24.37,-24.2,7.4,6.3,-22699.872,3.0
3632,22/02/2016,1.0,-24.27,-24.13,9.7,9.7,-22952.16,3.0
3633,23/02/2016,4.6,-24.15,-24.03,12.3,11.7,-21223.296,3.0
3634,24/02/2016,0.0,-24.26,-24.07,12.4,12.2,-23315.04,3.0
3635,25/02/2016,7.8,-24.26,-24.07,11.5,11.0,-22641.12,3.0
3636,26/02/2016,0.8,-24.28,-24.08,9.0,8.7,-23505.984,3.2
3637,27/02/2016,4.6,-24.18,-24.07,9.3,8.8,-22676.544,3.2
3638,28/02/2016,19.4,-24.14,-24.03,11.8,11.5,-22286.016,3.2
3639,29/02/2016,14.2,-24.12,-24.04,9.7,9.3,-23137.92,3.5
3640,01/03/2016,0.4,-24.32,-24.14,7.5,7.8,-23304.672,3.4
3641,02/03/2016,0.0,-24.35,-24.15,9.1,8.9,-24348.384,3.2
3642,03/03/2016,2.4,-24.26,-24.07,7.5,7.3,-23292.576,3.1
3643,04/03/2016,0.0,-24.31,-24.11,7.4,7.2,-23526.72,3.1
3644,05/03/2016,6.2,-24.36,-24.13,9.0,8.5,-24284.448,3.0
3645,06/03/2016,4.2,-24.3,-24.11,8.4,7.6,-22781.088,3.1
3646,07/03/2016,6.2,-24.27,-24.08,7.0,6.8,-22749.12,3.2
3647,08/03/2016,10.0,-24.31,-24.14,6.0,5.7,-23215.68,3.2
3648,09/03/2016,3.6,-24.28,-24.11,7.4,7.0,-23432.544,3.3
3649,10/03/2016,0.0,-24.26,-24.12,9.2,8.9,-22943.52,3.2
3650,11/03/2016,0.2,-24.36,-24.18,10.9,9.9,-23945.76,3.2
3651,12/03/2016,0.0,-24.47,-24.21,10.6,10.4,-25110.432,3.2
3652,13/03/2016,0.0,-24.32,-24.19,10.0,10.0,-22889.952,3.1
3653,14/03/2016,0.0,-24.34,-24.2,10.1,9.9,-23960.448,3.1
3654,15/03/2016,0.0,-24.36,-24.18,9.5,8.8,-24645.6,3.0
3655,16/03/2016,0.4,-24.37,-24.19,9.6,9.9,-23983.776,3.0
3656,17/03/2016,0.0,-24.25,-24.16,11.3,10.5,-23101.632,3.0
3657,18/03/2016,0.0,-24.32,-24.13,11.6,11.9,-22983.264,3.0
3658,19/03/2016,0.0,-24.71,-24.21,10.8,10.6,-24634.368,2.9
3659,20/03/2016,0.0,-24.68,-24.26,11.2,10.9,-23647.68,2.9
3660,21/03/2016,0.0,-24.6,-24.18,14.2,13.7,-23130.144,2.9
3661,22/03/2016,0.0,-24.5,-24.09,13.1,13.8,-22745.664,2.9
3662,23/03/2016,3.4,-24.41,-24.03,8.7,8.6,-21941.28,2.9
3663,24/03/2016,0.0,-24.48,-24.13,10.1,9.3,-22678.272,3.0
3664,25/03/2016,0.0,-24.5,-24.26,9.2,8.9,-23981.184,2.9
3665,26/03/2016,0.0,-24.53,-24.25,11.8,11.2,-25920.0,2.9
3666,27/03/2016,0.0,-24.38,-24.23,11.4,11.0,-22654.944,2.9
3667,28/03/2016,0.4,-24.24,-24.14,12.3,11.9,-21049.632,2.9
3668,29/03/2016,0.0,-24.25,-24.12,14.3,13.8,-22892.544,2.9
3669,30/03/2016,0.0,-24.37,-24.14,14.7,13.9,-23456.736,2.9
3670,31/03/2016,0.0,-24.39,-24.13,16.1,15.5,-23404.032,2.9
3671,01/04/2016,0.0,-24.4,-24.13,16.3,15.2,-23775.552,2.9
3672,02/04/2016,0.0,-24.5,-24.16,14.9,14.8,-25361.856,2.8
3673,03/04/2016,0.0,-24.34,-24.15,15.2,14.8,-23270.112,2.8
3674,04/04/2016,0.0,-24.42,-24.15,17.4,16.7,-24371.712,2.7
3675,05/04/2016,0.0,-24.52,-24.17,17.2,16.3,-25103.52,2.8
3676,06/04/2016,0.0,-24.55,-24.21,18.1,17.6,-26025.408,2.7
3677,07/04/2016,0.0,-24.53,-24.18,18.4,18.0,-26317.44,2.6
3678,08/04/2016,14.2,-24.51,-24.18,14.7,14.5,-24478.848,2.8
3679,09/04/2016,1.2,-24.46,-24.13,12.6,12.3,-24159.168,2.8
3680,10/04/2016,0.2,-24.35,-24.16,13.9,13.6,-23766.912,2.8
3681,11/04/2016,0.0,-24.42,-24.21,14.9,14.2,-23929.344,2.7
3682,12/04/2016,0.0,-24.51,-24.23,16.2,15.8,-25016.256,2.7
3683,13/04/2016,0.0,-24.46,-24.19,18.2,17.7,-24513.408,2.7
3684,14/04/2016,0.0,-24.53,-24.22,16.9,16.3,-25232.256,2.7
3685,15/04/2016,0.0,-24.6,-24.3,15.1,14.5,-26872.992,2.7
3686,16/04/2016,0.0,-24.69,-24.35,16.0,15.7,-27895.968,2.7
3687,17/04/2016,0.0,-24.72,-24.38,19.5,18.8,-27092.448,2.7
3688,18/04/2016,0.0,-24.73,-24.39,18.1,17.2,-27082.08,2.7
3689,19/04/2016,0.4,-24.73,-24.42,13.0,12.4,-26749.44,2.7
3690,20/04/2016,0.0,-24.72,-24.43,14.8,14.6,-26711.424,2.7
3691,21/04/2016,0.0,-24.7,-24.45,15.8,16.6,-26703.648,2.7
3692,22/04/2016,0.0,-24.71,-24.4,17.5,17.3,-26733.024,2.7
3693,23/04/2016,22.6,-24.7,-24.35,13.7,13.4,-26140.32,2.9
3694,24/04/2016,34.6,-24.34,-24.16,12.3,12.1,-21556.8,3.1
3695,25/04/2016,2.8,-24.41,-24.23,9.1,8.8,-23101.632,3.2
3696,26/04/2016,0.0,-24.4,-24.22,10.5,10.1,-23477.472,3.1
3697,27/04/2016,0.0,-24.45,-24.24,15.1,14.9,-24341.472,3.0
3698,28/04/2016,13.2,-24.44,-24.24,13.6,13.2,-22946.112,3.0
3699,29/04/2016,0.0,-24.78,-24.42,15.2,14.9,-25824.96,3.0
3700,30/04/2016,6.6,-24.64,-24.38,14.4,14.5,-26776.224,2.9
3701,01/05/2016,16.6,-24.48,-24.27,13.7,13.5,-23069.664,3.0
3702,02/05/2016,9.0,-24.42,-24.23,13.7,13.5,-23883.552,3.3
3703,03/05/2016,0.0,-24.39,-24.19,16.9,16.6,-22044.96,3.2
3704,04/05/2016,0.6,-24.51,-24.25,16.3,15.6,-24876.288,3.1
3705,05/05/2016,0.0,-24.52,-24.28,14.7,14.3,-23891.328,3.0
3706,06/05/2016,0.0,-24.59,-24.29,16.5,16.2,-26923.104,3.0
3707,07/05/2016,0.0,-24.62,-24.29,16.4,16.3,-26207.712,2.9
3708,08/05/2016,0.0,-24.48,-24.23,17.3,16.8,-24172.992,2.9
3709,09/05/2016,0.0,-24.49,-24.24,18.7,18.1,-24539.328,2.9
3710,10/05/2016,0.0,-24.51,-24.22,20.6,20.1,-25329.024,2.9
3711,11/05/2016,0.4,-24.53,-24.18,17.7,17.7,-24149.664,2.9
3712,12/05/2016,0.6,-24.7,-24.24,16.8,16.6,-29498.688,2.9
3713,13/05/2016,0.0,-24.53,-24.21,17.0,16.9,-24782.112,2.8
3714,14/05/2016,25.4,-24.53,-24.21,16.1,16.2,-25198.56,3.3
3715,15/05/2016,14.6,-24.41,-24.2,15.4,15.0,-23445.504,3.1
3716,16/05/2016,4.8,-24.56,-24.2,14.5,14.3,-24072.768,3.2
3717,17/05/2016,2.8,-24.41,-24.19,15.3,14.9,-23144.832,3.0
3718,18/05/2016,0.0,-24.54,-24.21,15.8,15.5,-26102.304,3.0
3719,19/05/2016,19.2,-24.38,-24.14,14.5,14.0,-23146.56,3.0
3720,20/05/2016,3.8,-24.37,-24.1,13.3,13.0,-24134.112,3.4
3721,21/05/2016,0.0,-24.48,-24.2,18.0,17.2,-25637.472,3.3
3722,22/05/2016,0.0,-24.38,-24.15,19.4,19.5,-25014.528,3.1
3723,23/05/2016,7.2,-24.4,-24.11,15.9,15.4,-23860.224,3.1
3724,24/05/2016,0.8,-24.31,-24.05,15.6,15.4,-24290.496,3.2
3725,25/05/2016,0.0,-24.37,-24.1,17.4,16.9,-24379.488,3.1
3726,26/05/2016,0.0,-24.25,-24.06,19.7,19.2,-22192.704,3.0
3727,27/05/2016,0.0,-24.29,-24.02,22.0,21.5,-23080.896,3.0
3728,28/05/2016,0.0,-24.42,-24.03,22.8,22.6,-24400.224,2.9
3729,29/05/2016,2.4,-24.08,-23.93,20.9,20.4,-20532.096,2.9
3730,30/05/2016,9.8,-24.06,-23.88,19.3,19.1,-20815.488,2.9
3731,31/05/2016,0.0,-23.97,-23.88,18.2,17.7,-19660.32,2.9
3732,01/06/2016,1.2,-24.03,-23.85,17.6,17.1,-19959.264,2.9
3733,02/06/2016,16.2,-23.74,-23.69,16.0,15.7,-16790.112,2.9
3734,03/06/2016,11.0,-23.8,-23.67,17.5,17.4,-18918.144,2.9
3735,04/06/2016,0.0,-23.92,-23.73,19.2,19.1,-20729.952,2.9
3736,05/06/2016,0.0,-23.87,-23.71,19.5,19.2,-19623.168,2.8
3737,06/06/2016,3.6,-23.96,-23.73,19.0,18.7,-20519.136,2.8
3738,07/06/2016,0.2,-24.09,-23.78,20.6,20.6,-22840.704,2.8
3739,08/06/2016,0.0,-24.12,-23.78,20.9,20.9,-23584.608,2.8
3740,09/06/2016,8.6,-24.12,-23.75,19.2,18.7,-23110.272,2.9
3741,10/06/2016,0.0,-24.0,-23.69,20.6,20.3,-23361.696,3.0
3742,11/06/2016,0.0,-24.05,-23.71,21.3,20.9,-24072.768,2.9
3743,12/06/2016,11.6,-24.02,-23.66,19.3,18.4,-20894.976,3.4
3744,13/06/2016,0.0,-23.91,-23.6,20.6,20.2,-22103.712,3.3
3745,14/06/2016,1.4,-23.98,-23.63,20.3,18.8,-21203.424,3.1
3746,15/06/2016,0.0,-24.05,-23.65,22.1,21.6,-23534.496,3.2
3747,16/06/2016,0.2,-24.01,-23.66,22.8,22.3,-23329.728,3.0
3748,17/06/2016,1.2,-24.11,-23.74,22.3,21.7,-24148.8,3.0
3749,18/06/2016,0.0,-24.21,-23.75,21.1,20.3,-24529.824,2.9
3750,19/06/2016,1.8,-24.09,-23.72,18.3,17.5,-23357.376,2.9
3751,20/06/2016,8.2,-23.71,-23.55,16.7,16.5,-20330.784,3.0
3752,21/06/2016,0.2,-23.83,-23.55,20.2,19.9,-22545.216,3.1
3753,22/06/2016,0.0,-23.89,-23.59,23.5,23.5,-23913.792,2.9
3754,23/06/2016,0.0,-23.97,-23.61,26.0,25.5,-25779.168,2.9
3755,24/06/2016,0.0,-24.0,-23.63,27.8,27.2,-25529.472,2.9
3756,25/06/2016,0.0,-24.25,-23.7,26.7,26.4,-27979.776,2.8
3757,26/06/2016,0.0,-24.1,-23.69,26.6,25.7,-24662.016,2.8
3758,27/06/2016,0.6,-24.01,-23.66,25.2,24.2,-24236.928,2.8
3759,28/06/2016,0.0,-24.02,-23.68,24.4,23.6,-22866.624,2.8
3760,29/06/2016,0.0,-24.22,-23.78,24.5,23.6,-24490.08,2.7
3761,30/06/2016,0.0,-24.29,-23.82,26.6,25.8,-26758.944,2.7
3762,01/07/2016,0.0,-24.35,-23.89,26.5,25.5,-26447.04,2.7
3763,02/07/2016,0.0,-24.39,-23.91,27.2,26.5,-26339.904,2.7
3764,03/07/2016,0.0,-24.45,-23.96,26.8,25.6,-26972.352,2.7
3765,04/07/2016,0.0,-24.41,-23.95,26.1,25.4,-25507.872,2.7
3766,05/07/2016,0.0,-24.51,-24.01,27.1,26.9,-27380.16,2.6
3767,06/07/2016,0.0,-24.53,-24.05,26.7,25.8,-26682.048,2.6
3768,07/07/2016,0.0,-24.47,-24.04,27.5,26.7,-26156.736,2.6
3769,08/07/2016,0.0,-24.54,-24.1,28.2,27.5,-25761.024,2.6
3770,09/07/2016,0.0,-24.55,-24.11,27.5,26.5,-26469.504,2.6
3771,10/07/2016,0.0,-24.56,-24.12,28.3,27.7,-24919.488,2.6
3772,11/07/2016,0.0,-24.58,-24.11,29.6,28.7,-26072.064,2.5
3773,12/07/2016,0.0,-24.71,-24.18,29.4,28.6,-27704.16,2.5
3774,13/07/2016,11.0,-24.59,-24.15,27.3,26.5,-26287.2,2.5
3775,14/07/2016,0.0,-24.59,-24.17,23.3,22.4,-24495.264,2.6
3776,15/07/2016,20.0,-24.15,-23.96,17.4,17.0,-19222.272,2.7
3777,16/07/2016,0.0,-24.07,-23.92,19.1,18.7,-20208.096,2.7
3778,17/07/2016,0.0,-24.18,-23.93,21.2,20.8,-22654.944,2.6
3779,18/07/2016,0.0,-24.24,-23.94,24.1,23.3,-23913.792,2.5
3780,19/07/2016,0.0,-24.36,-24.0,25.4,24.7,-23847.264,2.5
3781,20/07/2016,0.0,-24.52,-24.08,27.3,26.4,-26588.736,2.5
3782,21/07/2016,0.0,-24.61,-24.16,27.1,26.1,-26600.832,2.4
3783,22/07/2016,0.0,-24.68,-24.23,27.0,26.2,-27300.672,2.4
3784,23/07/2016,0.2,-24.71,-24.26,24.3,23.5,-24916.032,2.4
3785,24/07/2016,55.4,-24.21,-24.04,23.5,23.1,-19227.456,2.5
3786,25/07/2016,0.2,-24.03,-23.9,24.0,23.5,-19872.864,2.6
3787,26/07/2016,0.0,-24.27,-23.95,25.8,25.2,-23193.216,2.5
3788,27/07/2016,0.2,-24.27,-23.98,25.9,25.2,-23958.72,2.4
3789,28/07/2016,0.0,-24.33,-23.99,26.2,25.5,-24970.464,2.4
3790,29/07/2016,0.0,-24.68,-24.14,26.6,25.6,-31712.256,2.3
3791,30/07/2016,0.0,-25.23,-24.39,28.2,27.1,-34611.84,2.3
3792,31/07/2016,0.0,-25.02,-24.47,27.9,27.1,-30549.312,2.3
3793,01/08/2016,9.0,-25.0,-24.46,24.4,22.8,-30165.696,2.3
3794,02/08/2016,0.2,-24.81,-24.39,24.4,24.1,-28907.712,2.5
3795,03/08/2016,0.0,-24.84,-24.38,25.4,24.9,-28811.808,2.4
3796,04/08/2016,0.0,-24.88,-24.41,27.2,26.5,-30240.864,2.3
3797,05/08/2016,13.2,-24.92,-24.44,24.6,23.4,-30081.024,2.3
3798,06/08/2016,41.6,-24.77,-24.4,18.9,18.9,-25850.88,2.7
3799,07/08/2016,0.0,-24.55,-24.33,23.2,22.7,-23064.48,2.6
3800,08/08/2016,0.0,-24.82,-24.37,23.9,23.2,-26625.024,2.4
3801,09/08/2016,0.0,-24.78,-24.34,23.5,22.9,-26353.728,2.4
3802,10/08/2016,0.0,-24.85,-24.39,23.3,22.3,-28794.528,2.3
3803,11/08/2016,0.0,-24.73,-24.39,20.1,19.6,-24994.656,2.6
3804,12/08/2016,0.0,-24.97,-24.49,20.1,19.4,-28614.816,2.5
3805,13/08/2016,0.0,-24.99,-24.49,21.5,20.4,-28600.992,2.4
3806,14/08/2016,0.0,-24.89,-24.46,22.8,22.4,-26979.264,2.3
3807,15/08/2016,0.0,-24.77,-24.4,24.8,24.0,-24865.92,2.2
3808,16/08/2016,0.0,-24.87,-24.41,25.2,24.6,-28380.672,2.2
3809,17/08/2016,0.0,-25.1,-24.51,24.0,23.3,-29685.312,2.2
3810,18/08/2016,0.0,-25.06,-24.5,24.6,24.0,-29420.064,2.2
3811,19/08/2016,0.0,-25.08,-24.56,24.9,24.1,-29211.84,2.2
3812,20/08/2016,0.0,-25.04,-24.54,26.7,26.1,-28790.208,2.2
3813,21/08/2016,0.0,-25.08,-24.58,27.0,26.4,-29030.4,2.2
3814,22/08/2016,0.0,-25.24,-24.67,23.4,22.7,-29293.056,2.2
3815,23/08/2016,0.0,-25.14,-24.67,22.8,22.6,-28276.128,2.2
3816,24/08/2016,0.0,-25.17,-24.69,24.3,23.8,-30776.544,2.2
3817,25/08/2016,0.0,-25.1,-24.65,24.8,24.0,-28656.288,2.2
3818,26/08/2016,0.0,-24.96,-24.61,24.9,25.5,-29871.936,2.3
3819,27/08/2016,0.0,-25.0,-24.63,26.0,25.4,-31083.264,2.3
3820,28/08/2016,0.0,-24.92,-24.59,25.7,25.1,-29384.64,2.3
3821,29/08/2016,0.0,-24.84,-24.52,24.9,24.0,-28172.448,2.3
3822,30/08/2016,2.8,-24.91,-24.55,24.1,23.7,-29706.912,2.4
3823,31/08/2016,16.0,-24.57,-24.39,20.9,20.9,-23490.432,2.5
3824,01/09/2016,0.2,-24.68,-24.41,22.5,22.5,-24803.712,2.6
3825,02/09/2016,0.0,-24.72,-24.42,23.8,23.4,-25786.08,2.5
3826,03/09/2016,0.0,-24.77,-24.45,24.7,24.2,-27117.504,2.5
3827,04/09/2016,0.0,-24.68,-24.44,25.1,24.6,-25221.024,2.5
3828,05/09/2016,1.0,-24.72,-24.38,23.2,22.4,-25044.768,2.5
3829,06/09/2016,2.6,-24.74,-24.43,19.6,19.1,-25704.864,2.5
3830,07/09/2016,0.0,-24.8,-24.44,20.6,20.4,-27024.192,2.6
3831,08/09/2016,0.0,-25.01,-24.51,23.3,22.4,-29753.568,2.7
3832,09/09/2016,0.0,-25.22,-24.61,21.6,21.3,-30457.728,2.6
3833,10/09/2016,0.0,-25.07,-24.54,23.8,23.2,-28210.464,2.6
3834,11/09/2016,0.0,-25.16,-24.6,22.1,21.9,-28287.36,2.5
3835,12/09/2016,0.0,-25.09,-24.58,23.5,23.5,-27467.424,2.5
3836,13/09/2016,0.0,-25.26,-24.65,22.0,21.6,-29638.656,2.5
3837,14/09/2016,0.0,-25.09,-24.6,22.7,22.3,-28546.56,2.5
3838,15/09/2016,0.8,-24.97,-24.6,22.0,21.4,-27117.504,2.5
3839,16/09/2016,18.4,-24.75,-24.5,21.0,20.8,-22827.744,2.5
3840,17/09/2016,0.0,-24.61,-24.39,20.7,20.6,-22871.808,2.6
3841,18/09/2016,21.2,-24.65,-24.41,18.1,16.7,-23076.576,2.9
3842,19/09/2016,0.2,-24.43,-24.28,16.8,16.5,-19308.672,2.8
3843,20/09/2016,1.2,-24.41,-24.26,19.0,18.9,-21850.56,2.6
3844,21/09/2016,0.0,-24.36,-24.24,19.2,19.0,-21519.648,2.6
3845,22/09/2016,0.0,-24.39,-24.26,18.4,18.6,-21481.632,2.6
