,Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
6617,12/02/2018,0.0,0.4,0.0,0.2,0.0,-38.114999999999995,-51.53,-313.03,3.15,2.5,3.1,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6618,13/02/2018,3.4,2.8,2.4,2.6,3.2,-38.114999999999995,-51.53,-313.05,-0.8,0.2,-0.45,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6619,14/02/2018,0.0,0.0,0.4,0.0,1.0,-38.114999999999995,-51.53,-313.06,-0.8,-0.05,-0.45,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6620,15/02/2018,0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-313.01,0.35,-0.8,0.5,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6621,16/02/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.0,4.4,4.4,3.1,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6622,17/02/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.05,4.9,3.55,3.35,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6623,18/02/2018,5.8,25.4,31.8,36.2,11.8,-38.114999999999995,-51.53,-313.14,3.95,4.7,3.95,-0.20799426,-1.687679847,-3.335620128,-20.18705166
6624,19/02/2018,17.6,23.8,18.6,24.4,5.6,-38.114999999999995,-51.53,-313.2,1.4,2.8,1.5,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6625,20/02/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.28,0.35,0.25,0.05,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6626,21/02/2018,0.0,0.0,0.0,0.2,0.0,-38.114999999999995,-51.53,-313.34,0.0,0.8,-0.25,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6627,22/02/2018,0.2,0.0,0.0,0.0,1.4,-38.114999999999995,-51.53,-313.36,0.75,1.2,0.65,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6628,23/02/2018,4.8,7.0,1.4,6.0,6.8,-38.114999999999995,-51.53,-313.38,2.05,3.7,1.75,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6629,24/02/2018,5.8,30.2,2.0,33.8,21.8,-38.114999999999995,-51.53,-313.37,3.95,5.75,3.65,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6630,25/02/2018,1.6,2.8,0.8,5.6,8.6,-38.114999999999995,-51.53,-313.38,-2.7,-1.45,-2.6,-0.20799426,-1.687679847,-3.335620128,-20.18705166
6631,26/02/2018,7.0,0.0,7.8,0.0,3.6,-38.114999999999995,-51.53,-313.46,-8.45,-7.1,-7.35,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6632,27/02/2018,0.0,1.2,0.0,0.4,0.0,-38.114999999999995,-51.53,-313.46,-8.2,-8.3,-8.55,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6633,28/02/2018,0.2,0.6,0.0,1.4,0.0,-38.114999999999995,-51.53,-313.41,-6.0,-7.05,-7.65,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6634,01/03/2018,0.2,11.5,4.2,5.0,0.0,-38.114999999999995,-51.53,-313.47,1.5,1.3,1.0,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6635,02/03/2018,12.4,38.4,24.4,35.8,7.4,-38.114999999999995,-51.53,-313.56,5.5,6.35,5.35,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6636,03/03/2018,12.2,30.7,31.8,37.6,7.6,-38.114999999999995,-51.53,-313.57,5.8,5.45,5.05,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6637,04/03/2018,21.0,31.6,27.6,33.4,6.8,-38.114999999999995,-51.53,-313.55,6.5,6.55,5.2,-0.263568158,-1.3070359,-3.135011026,-18.21977419
6638,05/03/2018,4.4,10.2,6.8,12.6,9.8,-38.114999999999995,-51.53,-313.62,3.8,5.05,3.55,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6639,06/03/2018,17.6,24.2,20.2,27.6,12.2,-38.114999999999995,-51.53,-313.65,5.2,6.25,5.5,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6640,07/03/2018,5.2,6.8,6.8,6.4,8.8,-38.114999999999995,-51.53,-313.59,5.35,5.0,5.1,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6641,08/03/2018,13.4,23.5,20.2,26.0,17.4,-38.114999999999995,-51.53,-313.5,7.25,7.35,7.05,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6642,09/03/2018,0.0,0.0,0.0,0.0,3.2,-38.114999999999995,-51.53,-313.44,7.2,7.35,5.75,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6643,10/03/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.44,5.9,5.2,5.4,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6644,11/03/2018,6.8,6.8,8.0,7.8,3.6,-38.114999999999995,-51.53,-313.5,8.55,8.85,8.6,-0.263568158,-1.3070359,-3.135011026,-18.21977419
6645,12/03/2018,25.2,48.4,37.6,55.0,15.0,-38.114999999999995,-51.53,-313.53,6.2,7.5,6.2,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6646,13/03/2018,1.8,18.1,10.2,16.4,7.6,-38.114999999999995,-51.53,-313.49,7.45,6.4,6.3,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6647,14/03/2018,0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-313.45,7.85,5.6,5.85,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6648,15/03/2018,0.0,0.2,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.47,5.15,4.1,4.1,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6649,16/03/2018,15.0,20.0,29.4,23.4,9.8,-38.114999999999995,-51.53,-313.48,8.85,8.95,8.45,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6650,17/03/2018,1.8,3.2,2.8,3.6,3.8,-38.114999999999995,-51.53,-313.52,5.85,5.15,5.05,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6651,18/03/2018,11.2,8.6,6.2,8.4,1.4,-38.114999999999995,-51.53,-313.54,3.3,4.45,2.95,-0.263568158,-1.3070359,-3.135011026,-18.21977419
6652,19/03/2018,17.8,27.6,20.6,29.4,21.0,-38.114999999999995,-51.53,-313.48,3.35,3.25,3.55,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6653,20/03/2018,22.4,6.8,14.4,16.6,8.8,-38.114999999999995,-51.53,-313.42,2.6,2.8,2.15,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6654,21/03/2018,102.0,6.4,98.0,52.0,5.4,-38.114999999999995,-51.53,-313.34,-1.25,1.8,-1.2,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6655,22/03/2018,0.0,1.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.33,-0.45,0.75,0.45,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6656,23/03/2018,0.0,14.2,0.0,138.0,0.0,-38.114999999999995,-51.53,-313.37,0.65,1.7,1.25,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6657,24/03/2018,0.0,0.0,0.0,66.0,1.0,-38.114999999999995,-51.53,-313.34,2.65,2.3,1.95,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6658,25/03/2018,0.0,0.0,2.0,26.0,0.2,-38.114999999999995,-51.53,-313.3,3.15,2.8,2.45,-0.263568158,-1.3070359,-3.135011026,-18.21977419
6659,26/03/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.25,5.35,4.7,5.5,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6660,27/03/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.19,7.15,5.65,5.9,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6661,28/03/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.18,6.35,5.8,5.1,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6662,29/03/2018,0.0,0.4,2.0,14.0,0.2,-38.114999999999995,-51.53,-313.19,9.5,9.35,8.65,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6663,30/03/2018,0.0,0.2,2.0,2.0,0.2,-38.114999999999995,-51.53,-313.2,10.85,10.05,10.0,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6664,31/03/2018,28.0,14.0,62.0,128.0,4.6,-38.114999999999995,-51.53,-313.28,5.9,5.45,5.6,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6665,01/04/2018,14.0,17.8,6.8,19.6,5.2,-38.114999999999995,-51.53,-313.23,7.0,7.2,6.35,-0.251116667,-0.150514943,-3.530877391,-18.61784667
6666,02/04/2018,0.0,0.6,0.0,0.6,2.6,-38.114999999999995,-51.53,-313.13,7.1,5.35,5.95,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6667,03/04/2018,0.0,0.0,0.2,0.0,0.0,-38.114999999999995,-51.53,-313.12,8.9,8.9,8.5,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6668,04/04/2018,5.2,6.8,9.6,7.8,2.8,-38.114999999999995,-51.53,-313.13,8.3,8.45,7.65,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6669,05/04/2018,16.8,25.2,16.4,26.6,9.0,-38.114999999999995,-51.53,-313.15,9.2,8.95,8.05,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6670,06/04/2018,0.0,0.0,0.0,0.2,0.2,-38.114999999999995,-51.53,-313.11,10.8,9.85,9.8,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6671,07/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.12,11.7,9.75,9.9,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6672,08/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.14,13.65,12.65,11.8,-0.251116667,-0.150514943,-3.530877391,-18.61784667
6673,09/04/2018,11.0,8.8,8.8,9.2,4.2,-38.114999999999995,-51.53,-313.21,9.05,7.9,8.55,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6674,10/04/2018,7.0,25.0,10.0,27.6,6.4,-38.114999999999995,-51.53,-313.16,8.95,8.25,8.35,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6675,11/04/2018,0.4,0.4,0.4,0.4,0.6,-38.114999999999995,-51.53,-313.19,9.0,8.0,8.4,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6676,12/04/2018,0.2,1.0,0.8,1.4,1.2,-38.114999999999995,-51.53,-313.18,9.65,9.8,8.35,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6677,13/04/2018,10.2,15.4,7.0,16.8,2.8,-38.114999999999995,-51.53,-313.11,10.1,9.35,9.6,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6678,14/04/2018,0.0,0.2,0.2,0.0,0.0,-38.114999999999995,-51.53,-313.07,12.45,11.35,11.2,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6679,15/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.13,13.9,13.05,12.3,-0.251116667,-0.150514943,-3.530877391,-18.61784667
6680,16/04/2018,0.0,0.0,0.0,0.0,0.6,-38.114999999999995,-51.53,-313.1,13.75,12.8,12.45,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6681,17/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.02,13.95,12.7,12.8,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6682,18/04/2018,0.2,0.2,0.6,0.2,1.2,-38.114999999999995,-51.53,-312.96,12.95,14.25,12.65,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6683,19/04/2018,0.2,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.95,14.55,13.75,14.4,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6684,20/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.98,16.5,14.95,15.2,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6685,21/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.0,17.15,15.5,15.05,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6686,22/04/2018,0.0,0.0,0.2,0.0,0.0,-38.114999999999995,-51.53,-313.01,17.3,14.85,15.35,-0.251116667,-0.150514943,-3.530877391,-18.61784667
6687,23/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.0,16.9,15.5,15.1,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6688,24/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.0,17.1,13.75,14.7,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6689,25/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.01,16.2,13.85,14.45,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6690,26/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.04,15.15,13.35,14.65,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6691,27/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.05,16.8,14.6,15.3,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6692,28/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.04,17.95,15.15,16.15,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6693,29/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.05,17.8,16.15,18.05,-0.251116667,-0.150514943,-3.530877391,-18.61784667
6694,30/04/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.05,11.8,12.3,12.0,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6695,01/05/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-313.06,8.6,8.5,7.7,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6696,02/05/2018,26.2,19.2,22.2,19.4,11.6,-38.114999999999995,-51.53,-313.12,11.7,12.65,12.3,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6697,03/05/2018,0.2,0.6,0.4,0.6,0.6,-38.114999999999995,-51.53,-313.16,12.15,12.65,11.95,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6698,04/05/2018,7.8,10.4,10.0,12.0,9.4,-38.114999999999995,-51.53,-313.1,12.8,13.55,12.6,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6699,05/05/2018,6.6,23.3,16.6,19.6,5.8,-38.114999999999995,-51.53,-313.03,13.65,13.2,13.85,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6700,06/05/2018,10.4,11.0,23.6,14.2,8.4,-38.114999999999995,-51.53,-313.01,14.3,13.05,13.4,-0.274317972,-1.70087212,-3.67923693,-17.96665505
6701,07/05/2018,1.0,0.0,0.2,0.4,0.6,-38.114999999999995,-51.53,-313.02,16.0,15.0,15.1,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6702,08/05/2018,25.6,28.3,23.0,29.2,12.6,-38.114999999999995,-51.53,-313.07,14.7,13.65,14.35,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6703,09/05/2018,3.6,40.9,26.0,62.0,10.8,-38.114999999999995,-51.53,-313.09,13.55,11.95,13.25,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6704,10/05/2018,2.0,6.3,25.8,12.0,1.4,-38.114999999999995,-51.53,-313.05,12.85,12.5,12.45,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6705,11/05/2018,10.0,8.0,17.0,10.0,1.6,-38.114999999999995,-51.53,-313.0,13.75,14.05,13.5,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6706,12/05/2018,0.0,10.5,0.0,16.4,0.0,-38.114999999999995,-51.53,-313.0,14.15,14.45,13.6,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6707,13/05/2018,0.0,2.6,0.0,1.8,0.6,-38.114999999999995,-51.53,-313.03,14.4,13.2,13.2,-0.274317972,-1.70087212,-3.67923693,-17.96665505
6708,14/05/2018,16.0,13.4,18.8,14.2,8.4,-38.114999999999995,-51.53,-313.04,10.45,9.7,9.55,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6709,15/05/2018,2.6,3.8,8.6,3.8,4.6,-38.114999999999995,-51.53,-313.04,8.65,8.8,7.65,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6710,16/05/2018,5.2,0.6,1.2,1.6,1.0,-38.114999999999995,-51.53,-313.0,9.7,9.7,9.3,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6711,17/05/2018,1.4,3.2,7.4,4.2,3.4,-38.114999999999995,-51.53,-312.98,10.35,9.45,9.9,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6712,18/05/2018,2.4,2.4,4.8,2.4,2.4,-38.114999999999995,-51.53,-312.97,13.65,12.0,12.9,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6713,19/05/2018,0.0,0.0,0.0,0.2,0.0,-38.114999999999995,-51.53,-312.97,15.55,13.05,13.8,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6714,20/05/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.97,15.45,13.9,14.65,-0.274317972,-1.70087212,-3.67923693,-17.96665505
6715,21/05/2018,13.2,1.2,12.0,2.8,2.6,-38.114999999999995,-51.53,-312.98,16.15,14.65,15.1,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6716,22/05/2018,20.4,26.1,26.2,22.8,9.4,-38.114999999999995,-51.53,-312.97,14.35,12.95,13.35,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6717,23/05/2018,0.2,0.0,0.2,0.0,0.2,-38.114999999999995,-51.53,-312.95,15.35,13.95,14.65,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6718,24/05/2018,12.6,0.4,2.2,0.8,1.8,-38.114999999999995,-51.53,-312.92,16.05,15.45,15.15,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6719,25/05/2018,0.0,0.0,0.2,0.0,0.0,-38.114999999999995,-51.53,-312.92,18.2,16.55,16.5,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6720,26/05/2018,0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.89,19.8,18.1,18.7,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6721,27/05/2018,0.0,0.0,0.0,0.2,0.2,-38.114999999999995,-51.53,-312.88,19.8,17.6,18.7,-0.274317972,-1.70087212,-3.67923693,-17.96665505
6722,28/05/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.88,19.05,16.75,17.55,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6723,29/05/2018,0.0,0.6,0.4,0.4,0.4,-38.114999999999995,-51.53,-312.9,19.65,18.4,18.55,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6724,30/05/2018,0.0,0.0,0.4,0.4,0.2,-38.114999999999995,-51.53,-312.91,20.15,18.05,19.15,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6725,31/05/2018,0.2,2.6,1.4,1.0,1.0,-38.114999999999995,-51.53,-312.89,17.85,16.55,17.45,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6726,01/06/2018,0.0,0.0,0.6,0.4,0.0,-38.114999999999995,-51.53,-312.88,16.9,16.45,16.25,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6727,02/06/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.87,17.85,16.85,16.35,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6728,03/06/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.88,19.65,17.15,17.85,-0.297442361,-2.157908621,-4.142221667,-18.49860056
6729,04/06/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.93,18.6,17.25,17.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6730,05/06/2018,0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.94,17.05,16.2,16.1,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6731,06/06/2018,0.0,0.0,0.0,0.2,0.2,-38.114999999999995,-51.53,-312.9,16.55,15.25,16.0,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6732,07/06/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.89,18.7,17.6,17.85,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6733,08/06/2018,9.6,16.1,11.2,19.0,7.6,-38.114999999999995,-51.53,-312.92,16.75,15.15,15.7,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6734,09/06/2018,20.0,2.0,33.6,7.4,9.2,-38.114999999999995,-51.53,-312.9,16.0,16.6,15.55,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6735,10/06/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.89,19.4,18.25,18.4,-0.297442361,-2.157908621,-4.142221667,-18.49860056
6736,11/06/2018,0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.9,21.35,18.7,19.95,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6737,12/06/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.93,19.1,16.5,17.95,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6738,13/06/2018,12.2,18.1,17.2,20.0,8.4,-38.114999999999995,-51.53,-312.95,15.05,14.2,14.25,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6739,14/06/2018,9.2,12.9,18.4,16.4,8.8,-38.114999999999995,-51.53,-312.95,16.75,16.4,16.3,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6740,15/06/2018,10.6,0.0,6.0,0.0,4.4,-38.114999999999995,-51.53,-312.92,15.55,14.85,15.45,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6741,16/06/2018,0.0,0.0,0.2,0.2,0.4,-38.114999999999995,-51.53,-312.89,17.1,15.9,16.7,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6742,17/06/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.87,19.2,17.8,18.25,-0.297442361,-2.157908621,-4.142221667,-18.49860056
6743,18/06/2018,0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.85,19.8,19.0,18.95,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6744,19/06/2018,0.0,0.0,0.2,0.0,0.0,-38.114999999999995,-51.53,-312.83,19.5,19.95,19.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6745,20/06/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.81,20.55,18.75,19.55,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6746,21/06/2018,0.2,12.9,6.6,7.8,6.6,-38.114999999999995,-51.53,-312.83,19.95,18.5,19.35,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6747,22/06/2018,0.0,0.4,1.2,1.4,0.4,-38.114999999999995,-51.53,-312.86,20.45,17.6,18.55,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6748,23/06/2018,0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-312.85,16.4,14.95,15.75,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6749,24/06/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.85,16.7,14.7,14.85,-0.297442361,-2.157908621,-4.142221667,-18.49860056
6750,25/06/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.86,16.2,15.15,16.0,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6751,26/06/2018,0.6,5.4,1.2,7.6,4.8,-38.114999999999995,-51.53,-312.85,14.75,14.25,14.9,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6752,27/06/2018,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-312.86,16.6,15.95,16.8,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6753,28/06/2018,0.0,0.0,0.4,0.0,0.0,-38.114999999999995,-51.53,-312.89,17.65,16.25,16.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6754,29/06/2018,0.0,0.0,0.2,0.0,0.0,-38.114999999999995,-51.53,-312.88,18.1,16.9,17.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6755,30/06/2018,0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.87,22.35,20.4,21.0,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6756,01/07/2018,0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.86,22.1,19.4,20.7,-0.284325806,-2.645890968,-4.299541012,-17.09802289
6757,02/07/2018,0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.85,21.4,19.55,19.95,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6758,03/07/2018,0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.84,21.3,19.8,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6759,04/07/2018,0.0,0.0,0.2,0.2,0.4,-39.48,-52.71,-312.83,21.8,20.4,20.7,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6760,05/07/2018,0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.84,21.7,18.9,19.65,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6761,06/07/2018,0.0,0.0,0.2,0.0,0.0,-39.48,-52.71,-312.86,20.9,20.85,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6762,07/07/2018,0.0,0.0,0.0,0.2,0.0,-39.49,-52.71,-312.85,20.45,19.05,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6763,08/07/2018,1.4,3.8,0.6,2.6,1.4,-39.49,-52.71,-312.85,20.75,19.65,19.2,-0.284325806,-2.645890968,-4.299541012,-17.09802289
6764,09/07/2018,0.0,0.0,0.0,0.0,0.4,-39.49,-52.72,-312.85,20.45,19.35,19.35,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6765,10/07/2018,0.0,0.0,0.0,0.0,0.0,-39.49,-52.72,-312.87,21.65,18.95,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6766,11/07/2018,0.0,0.0,0.0,0.0,0.0,-39.49,-52.72,-312.89,21.05,19.9,19.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6767,12/07/2018,0.0,0.0,0.0,0.0,0.0,-39.49,-52.72,-312.87,20.8,19.5,19.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6768,13/07/2018,0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.85,21.65,19.75,20.35,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6769,14/07/2018,0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.86,23.85,20.95,21.55,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6770,15/07/2018,0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.88,23.8,21.05,22.5,-0.284325806,-2.645890968,-4.299541012,-17.09802289
